initial_diameter_um,time_ms,T_K,p_Pa,rho_kg_m3,O2_fraction,C7H16_fraction,vel_mag_m_s,distance_from_inlet_m,radial_distance_m
20,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0004703033299779481,-0.0025000000000000005,0.04527692569068708
20,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00047031262711844064,-0.0025000000000000005,0.045
20,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,6.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,7.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,8.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,9.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822
20,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147
20,0.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,1.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,2.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,3.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,4.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,5.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,6.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,7.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,8.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,9.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06
20,0.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
20,1.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
20,2.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
20,3.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
20,4.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
20,5.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778
