diameter_um,evaporation_time_ms,emissions_proxy
0.12057687437034346,0.030302532251246468,0.03147059873331848
0.11988931634975346,0.030302532251246468,0.031221913875026496
0.11919955157972435,0.030302532251246468,0.030973229016734518
0.11850755867487565,0.030302532251246468,0.03072454415844254
0.11781331590217324,0.030302532251246468,0.03047585930015056
0.1171168011729651,0.030302532251246468,0.030227174441858583
0.12398228834083012,0.03030623541833262,0.03271771698264869
0.12330551706134037,0.03030623541833262,0.032469032124356714
0.12262664139537773,0.03030623541833262,0.032220347266064736
0.12194564158954789,0.03030623541833262,0.03197166240777276
0.12126249757947487,0.03030623541833262,0.03172297754948078
0.12057718898290286,0.03030623541833262,0.0314742926911888
0.11988969509260093,0.03030623541833262,0.03122560783289682
0.11919999486906237,0.03030623541833262,0.030976922974604842
0.11850806693299175,0.03030623541833262,0.030728238116312864
