parcel_id,initial_diameter_um,time_ms,diameter_um,T_K,p_Pa,rho_kg_m3,O2_fraction,C7H16_fraction,vel_mag_m_s,distance_from_inlet_m,radial_distance_m,evaporation_time_ms,emissions_proxy,diameter_fraction
12.0,10,6.0,9.229836155516885,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822,40.512826093107456,17256.413046553727,0.9229836155516885
12.0,10,7.0,9.095137237408855,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822,40.512826093107456,16756.413046553727,0.9095137237408855
12.0,10,8.0,8.958413211998854,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822,40.512826093107456,16256.413046553727,0.8958413211998855
12.0,10,9.0,8.819569898046622,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822,40.512826093107456,15756.413046553727,0.8819569898046622
12.0,10,10.0,8.678505579657395,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00028694520708539753,-0.0025000000000000005,0.0608276253029822,40.512826093107456,15256.413046553727,0.8678505579657395
13.0,10,0.0,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,20256.128026241957,1.0
13.0,10,1.0,9.875809393556091,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,19756.128026241957,0.9875809393556091
13.0,10,2.0,9.750037043811755,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,19256.128026241957,0.9750037043811755
13.0,10,3.0,9.622620928497195,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,18756.128026241957,0.9622620928497195
13.0,10,4.0,9.493494862873362,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,18256.128026241957,0.9493494862873362
13.0,10,5.0,9.362588097810011,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,17756.128026241957,0.9362588097810012
13.0,10,6.0,9.22982486654565,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,17256.128026241957,0.9229824866545651
13.0,10,7.0,9.095123871886253,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,16756.128026241957,0.9095123871886253
13.0,10,8.0,8.958397703987353,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,16256.128026241957,0.8958397703987353
13.0,10,9.0,8.819552176877048,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,15756.128026241957,0.8819552176877048
13.0,10,10.0,8.678485569412867,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031509088270565534,-0.0025000000000000005,0.06020797289396147,40.51225605248391,15256.128026241957,0.8678485569412867
14.0,10,0.0,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,20256.129009746553,1.0
14.0,10,1.0,9.875809399623884,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,19756.129009746553,0.9875809399623885
14.0,10,2.0,9.750037056103887,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,19256.129009746553,0.9750037056103886
14.0,10,3.0,9.62262094717954,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,18756.129009746553,0.962262094717954
14.0,10,4.0,9.493494888121969,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,18256.129009746553,0.9493494888121969
14.0,10,5.0,9.362588129812046,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,17756.129009746553,0.9362588129812046
14.0,10,6.0,9.229824905500479,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,17256.129009746553,0.9229824905500479
14.0,10,7.0,9.095123918006637,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,16756.129009746553,0.9095123918006637
14.0,10,8.0,8.95839775750083,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,16256.129009746555,0.895839775750083
14.0,10,9.0,8.819552238027473,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,15756.129009746555,0.8819552238027473
14.0,10,10.0,8.678485638462213,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00031499376054164454,-0.0025000000000000005,0.06,40.51225801949311,15256.129009746555,0.8678485638462213
15.0,10,0.0,10.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,20244.170339348762,1.0
15.0,10,1.0,9.875735575994733,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,19744.170339348762,0.9875735575994733
15.0,10,2.0,9.749887503655417,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,19244.170339348762,0.9749887503655417
15.0,10,3.0,9.622393647159948,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,18744.170339348762,0.9622393647159948
15.0,10,4.0,9.493187697916445,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,18244.170339348762,0.9493187697916445
15.0,10,5.0,9.362198771380589,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,17744.170339348762,0.9362198771380589
15.0,10,6.0,9.229350952358907,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,17244.170339348762,0.9229350952358907
15.0,10,7.0,9.094562780517615,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,16744.170339348762,0.9094562780517614
15.0,10,8.0,8.957746666195932,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,16244.170339348762,0.8957746666195933
15.0,10,9.0,8.818808224624934,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,15744.170339348762,0.8818808224624934
15.0,10,10.0,8.677645514174937,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.001496623202557244,-0.0025000000000000005,0.07566372975210778,40.488340678697526,15244.170339348762,0.8677645514174938
16.0,10,0.0,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,20245.13080726943,1.0
16.0,10,1.0,9.875741508426055,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,19745.13080726943,0.9875741508426055
16.0,10,2.0,9.74989952166168,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,19245.13080726943,0.974989952166168
16.0,10,3.0,9.62241191301578,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,18745.13080726943,0.962241191301578
16.0,10,4.0,9.493212383856022,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,18245.13080726943,0.9493212383856022
16.0,10,5.0,9.362230060527603,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,17745.13080726943,0.9362230060527603
16.0,10,6.0,9.22938903977376,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,17245.13080726943,0.9229389039773761
16.0,10,7.0,9.094607874380587,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,16745.13080726943,0.9094607874380587
16.0,10,8.0,8.957798989148769,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,16245.13080726943,0.8957798989148769
16.0,10,9.0,8.818868015297884,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,15745.13080726943,0.8818868015297884
16.0,10,10.0,8.677713028931839,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014016683554776736,-0.0025000000000000005,0.07516648189186453,40.49026161453886,15245.13080726943,0.8677713028931839
17.0,10,0.0,10.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,20244.853763786905,1.0
17.0,10,1.0,9.875739797295923,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,19744.853763786905,0.9875739797295923
17.0,10,2.0,9.749896055229975,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,19244.853763786905,0.9749896055229975
17.0,10,3.0,9.62240664447744,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,18744.853763786905,0.962240664447744
17.0,10,4.0,9.493205263533392,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,18244.853763786905,0.9493205263533392
17.0,10,5.0,9.362221035602218,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,17744.853763786905,0.9362221035602218
17.0,10,6.0,9.229378053984309,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,17244.853763786905,0.922937805398431
17.0,10,7.0,9.09459486768167,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,16744.853763786905,0.9094594867681669
17.0,10,8.0,8.957783897323953,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,16244.853763786907,0.8957783897323953
17.0,10,9.0,8.818850769519281,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,15744.853763786907,0.8818850769519282
17.0,10,10.0,8.677693555256798,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.0014290568115560402,-0.0025000000000000005,0.075,40.48970752757381,15244.853763786907,0.8677693555256798
0.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,81032.83775309245,1.0
0.0,20,1.0,19.938201142287227,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,80532.83775309245,0.9969100571143613
0.0,20,2.0,19.87621014128719,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,80032.83775309245,0.9938105070643595
0.0,20,3.0,19.814025193557,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,79532.83775309245,0.99070125967785
0.0,20,4.0,19.751644467264377,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,79032.83775309245,0.9875822233632189
0.0,20,5.0,19.689066101557973,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,78532.83775309245,0.9844533050778986
0.0,20,6.0,19.626288205919714,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,78032.83775309245,0.9813144102959857
0.0,20,7.0,19.563308859498363,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,77532.83775309245,0.9781654429749181
0.0,20,8.0,19.50012611042377,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,77032.83775309245,0.9750063055211886
0.0,20,9.0,19.43673797510104,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,76532.83775309245,0.971836898755052
0.0,20,10.0,19.373142437483878,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.00010957025616937846,-0.0025000000000000005,0.01,162.0656755061849,76032.83775309245,0.968657121874194
1.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,81032.3927846783,1.0
1.0,20,1.0,19.93820080240888,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,80532.3927846783,0.9969100401204439
1.0,20,2.0,19.876209459410415,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,80032.3927846783,0.9938104729705207
1.0,20,3.0,19.8140241675318,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,79532.3927846783,0.99070120837659
1.0,20,4.0,19.75164309491017,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,79032.3927846783,0.9875821547455084
1.0,20,5.0,19.689064380662952,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,78532.3927846783,0.9844532190331476
1.0,20,6.0,19.62628613424019,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,78032.3927846783,0.9813143067120095
1.0,20,7.0,19.563306434758076,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,77532.3927846783,0.9781653217379038
1.0,20,8.0,19.500123330313194,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,77032.3927846783,0.9750061665156597
1.0,20,9.0,19.43673483727663,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,76532.3927846783,0.9718367418638316
1.0,20,10.0,19.373138939567358,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012055334025485962,-0.0025000000000000005,0.005,162.06478556935662,76032.3927846783,0.9686569469783679
2.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,81032.39329066996,1.0
2.0,20,1.0,19.938200802795368,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,80532.39329066996,0.9969100401397684
2.0,20,2.0,19.87620946018581,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,80032.39329066996,0.9938104730092905
2.0,20,3.0,19.814024168698545,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,79532.39329066996,0.9907012084349273
2.0,20,4.0,19.751643096470733,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,79032.39329066996,0.9875821548235366
2.0,20,5.0,19.68906438261986,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,78532.39329066996,0.984453219130993
2.0,20,6.0,19.626286136595994,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,78032.39329066996,0.9813143068297997
2.0,20,7.0,19.56330643751536,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,77532.39329066996,0.9781653218757681
2.0,20,8.0,19.500123333474587,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,77032.39329066996,0.9750061666737293
2.0,20,9.0,19.4367348408448,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,76532.39329066996,0.97183674204224
2.0,20,10.0,19.373138943545005,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00012054085087541862,-0.0025000000000000005,0.0,162.06478658133992,76032.39329066996,0.9686569471772503
3.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,81023.96283130746,1.0
3.0,20,1.0,19.938194362686673,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,80523.96283130746,0.9969097181343336
3.0,20,2.0,19.876196539794567,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,80023.96283130746,0.9938098269897283
3.0,20,3.0,19.814004727283482,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,79523.96283130746,0.9907002363641741
3.0,20,4.0,19.751617092711243,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,79023.96283130746,0.9875808546355621
3.0,20,5.0,19.689031774603688,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,78523.96283130746,0.9844515887301843
3.0,20,6.0,19.62624688180663,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,78023.96283130746,0.9813123440903315
3.0,20,7.0,19.56326049281906,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,77523.96283130746,0.9781630246409531
3.0,20,8.0,19.50007065510702,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,77023.96283130746,0.975003532755351
3.0,20,9.0,19.43667538439732,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,76523.96283130746,0.971833769219866
3.0,20,10.0,19.373072663950534,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0003286513203032986,-0.0025000000000000005,0.018027756377319945,162.04792566261494,76023.96283130746,0.9686536331975267
4.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,81022.62922545327,1.0
4.0,20,1.0,19.938193343809424,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,80522.62922545327,0.9969096671904711
4.0,20,2.0,19.87619449568384,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,80022.62922545327,0.993809724784192
4.0,20,3.0,19.814001651493296,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,79522.62922545327,0.9907000825746648
4.0,20,4.0,19.75161297870393,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,79022.62922545327,0.9875806489351964
4.0,20,5.0,19.689026615747967,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,78522.62922545327,0.9844513307873983
4.0,20,6.0,19.626240671375612,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,78022.62922545327,0.9813120335687806
4.0,20,7.0,19.563253223988198,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,77522.62922545327,0.9781626611994099
4.0,20,8.0,19.500062320951976,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,77022.62922545327,0.9750031160475988
4.0,20,9.0,19.43666597789182,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,76522.62922545327,0.971833298894591
4.0,20,10.0,19.373062177964115,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036157607262496947,-0.0025000000000000005,0.015811388300841896,162.04525845090654,76022.62922545327,0.9686531088982058
5.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,81022.62948807757,1.0
5.0,20,1.0,19.93819334401007,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,80522.62948807757,0.9969096672005036
5.0,20,2.0,19.87619449608639,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,80022.62948807757,0.9938097248043196
5.0,20,3.0,19.814001652099012,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,79522.62948807757,0.9907000826049506
5.0,20,4.0,19.751612979514103,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,79022.62948807757,0.9875806489757052
5.0,20,5.0,19.689026616763904,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,78522.62948807757,0.9844513308381952
5.0,20,6.0,19.62624067259864,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,78022.62948807757,0.981312033629932
5.0,20,7.0,19.563253225419658,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,77522.62948807757,0.9781626612709828
5.0,20,8.0,19.500062322593234,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,77022.62948807757,0.9750031161296617
5.0,20,9.0,19.436665979744255,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,76522.62948807757,0.9718332989872127
5.0,20,10.0,19.373062180029134,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00036156958871388044,-0.0025000000000000005,0.015,162.04525897615514,76022.62948807757,0.9686531090014567
6.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,81020.14304968671,1.0
6.0,20,1.0,19.938191444277006,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,80520.14304968671,0.9969095722138503
6.0,20,2.0,19.876190684768595,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,80020.14304968671,0.9938095342384298
6.0,20,3.0,19.8139959171774,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,79520.14304968671,0.99069979585887
6.0,20,4.0,19.751605308798666,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,79020.14304968671,0.9875802654399333
6.0,20,5.0,19.689016997890082,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,78520.14304968671,0.9844508498945042
6.0,20,6.0,19.62622909302359,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,78020.14304968671,0.9813114546511794
6.0,20,7.0,19.563239672418433,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,77520.14304968671,0.9781619836209217
6.0,20,8.0,19.50004678325484,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,77020.14304968671,0.975002339162742
6.0,20,9.0,19.436648440967602,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,76520.14304968671,0.97183242204838
6.0,20,10.0,19.37304262851887,800.0,5000000.0,21.69,0.23400000000000007,0.0,0.0004229589619607745,-0.0025000000000000005,0.03162277660168379,162.04028609937342,76020.14304968671,0.9686521314259435
7.0,20,0.0,20.0,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911,162.03685571795717,81018.42785897858,1.0
7.0,20,1.0,19.938190133738306,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911,162.03685571795717,80518.42785897858,0.9969095066869154
7.0,20,2.0,19.876188055515048,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911,162.03685571795717,80018.42785897858,0.9938094027757524
7.0,20,3.0,19.813991960917384,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911,162.03685571795717,79518.42785897858,0.9906995980458693
7.0,20,4.0,19.75160001712262,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911,162.03685571795717,79018.42785897858,0.987580000856131
7.0,20,5.0,19.689010362268032,800.0,5000000.0,21.69,0.23400000000000004,0.0,0.00046530867130752763,-0.0025000000000000005,0.0304138126514911,162.03685571795717,78518.42785897858,0.9844505181134016
